scenario,i,j,x,y,density,momentum_x,momentum_y,energy,velocity_x,velocity_y,pressure
four-quadrants,106,39,0.5546875,0.20572916666666666,0.48028853445882036,-0.20687572758578232,-0.002087991529368977,1.0811240056679836,-0.430732180227633,-0.004347369090793901,0.41462618017738573
four-quadrants,107,39,0.5598958333333334,0.20572916666666666,0.4810952532808276,-0.20644919172874554,-0.0021442460536193796,1.083158545217374,-0.4291233187624819,-0.004457009373916496,0.4155430742399032
four-quadrants,108,39,0.5651041666666666,0.20572916666666666,0.48208913339708365,-0.20589070236830853,-0.0022045116681293853,1.0857076394872591,-0.42708015614764333,-0.004572830033722393,0.4166946729601095
four-quadrants,109,39,0.5703125,0.20572916666666666,0.48330236552106315,-0.20517891694457505,-0.0022686995989497395,1.0888538390582334,-0.4245353045672875,-0.004694162000435865,0.4181182668954335
four-quadrants,110,39,0.5755208333333334,0.20572916666666666,0.4847662849349246,-0.20429185178102346,-0.002336780220016662,1.092679672252281,-0.4214233912914298,-0.004820426445973555,0.4198509430473252
four-quadrants,111,39,0.5807291666666666,0.20572916666666666,0.4865103034040944,-0.20320758619835305,-0.0024087672039546227,1.0972646898393674,-0.41768403418492306,-0.004951112416531713,0.42192817784424286
four-quadrants,112,39,0.5859375,0.20572916666666666,0.4885608574212329,-0.2019049271433009,-0.0024847021924718957,1.1026826424429905,-0.41326464057930096,-0.005085757802184319,0.4243824962290707
four-quadrants,113,39,0.5911458333333334,0.20572916666666666,0.4909404827129068,-0.20036399062600949,-0.0025646404402774074,1.1089990304302138,-0.4081227718659713,-0.005223933512480704,0.4272423112225739
four-quadrants,114,39,0.5963541666666666,0.20572916666666666,0.49366710130294855,-0.19856666846952217,-0.002648637870527935,1.1162692094478055,-0.4022278736935071,-0.0053652306656394875,0.4305310318995173
four-quadrants,115,39,0.6015625,0.20572916666666666,0.4967535736272862,-0.19649696465461203,-0.002736739894138577,1.1245371555643893,-0.39556225679423807,-0.00550925054077608,0.43426649019020824
four-quadrants,116,39,0.6067708333333334,0.20572916666666666,0.5002075310367416,-0.19414120149836933,-0.0028289722095024197,1.133834908579946,-0.388121308561644,-0.00565559699518923,0.43846069609237753
four-quadrants,117,39,0.6119791666666666,0.20572916666666666,0.5040314701033168,-0.19148810924478382,-0.00292533364174138,1.1441826357976879,-0.3799130026653542,-0.005803871018493632,0.4431198941556672
four-quadrants,118,39,0.6171875,0.20572916666666666,0.5082230643418273,-0.18852882175460295,-0.0030257909303763333,1.1555892022034768,-0.3709568395892395,-0.005953667085721256,0.4482448667931025
four-quadrants,119,39,0.6223958333333334,0.20572916666666666,0.5127756336585894,-0.18525680550733076,-0.003130275253590209,1.168053101261512,-0.36128238813834984,-0.006104570982158592,0.45383141448459496
four-quadrants,120,39,0.6276041666666666,0.20572916666666666,0.517678706971598,-0.18166774969322183,-0.0032386801983167613,1.181563592438235,-0.3509276067311551,-0.0062561588002391,0.4598709389117539
four-quadrants,121,39,0.6328125,0.20572916666666666,0.522918617122716,-0.17775944292447185,-0.0033508608502772447,1.196101902189657,-0.33993710895696816,-0.006407996847989217,0.46635106019120026
four-quadrants,122,39,0.6380208333333334,0.20572916666666666,0.5284790766053656,-0.17353165827945347,-0.0034666336810460917,1.2116423677828947,-0.32836050841239983,-0.00655964225360383,0.4732562104301459
four-quadrants,123,39,0.6432291666666666,0.20572916666666666,0.5343416948471301,-0.16898606407106076,-0.0035857769401113596,1.2281534313486364,-0.3162509414868065,-0.006710644096634111,0.480568159592759
four-quadrants,124,39,0.6484375,0.20572916666666666,0.5404864103812673,-0.16412617364084897,-0.0037080313074839334,1.2455984196555665,-0.3036638303728523,-0.006860544939267264,0.48826644352869836
four-quadrants,125,39,0.6536458333333334,0.20572916666666666,0.5468918225357567,-0.15895734403690948,-0.0038331006167845075,1.2639360697484032,-0.2906559167403103,-0.007008882668992354,0.4963286762381344
four-quadrants,126,39,0.6588541666666666,0.20572916666666666,0.5535354163663934,-0.15348683077439618,-0.003960652512610227,1.2831207800662003,-0.2772845715671442,-0.007155192595641634,0.5047307381576783
four-quadrants,127,39,0.6640625,0.20572916666666666,0.5603936812192433,-0.1477239039428693,-0.004090318955047246,1.303102580672344,-0.2636073690578876,-0.007299009771394955,0.5134468392802655
four-quadrants,128,39,0.6692708333333334,0.20572916666666666,0.5674421277518142,-0.14168002951625816,-0.004221696526930149,1.3238268255202847,-0.24968190161979947,-0.007439871522504617,0.5224494605939267
four-quadrants,129,39,0.6744791666666666,0.20572916666666666,0.5746552109825567,-0.1353691185412522,-0.004354346536602342,1.345233615635732,-0.23556580703374366,-0.007577320197196499,0.531709180267378
four-quadrants,130,39,0.6796875,0.20572916666666666,0.5820061686361652,-0.1288078455410202,-0.004487794943020549,1.3672569664953644,-0.22131697648988843,-0.007710906146470837,0.5411943930203607
four-quadrants,131,39,0.6848958333333334,0.20572916666666666,0.5894667854371295,-0.1220160354852867,-0.004621532164947779,1.3898237377711218,-0.2069939112766185,-0.007840190964314639,0.5508709330847913
four-quadrants,132,39,0.6901041666666666,0.20572916666666666,0.5970070958382248,-0.11501711543058175,-0.004755012876664426,1.4128523512860374,-0.19265619493030073,-0.007964751021909001,0.5607016140535382
four-quadrants,133,39,0.6953125,0.20572916666666666,0.6045950407419638,-0.10783862165819687,-0.004887655944948608,1.4362513360798501,-0.17836504501567935,-0.008084181337231015,0.5706457037712468
four-quadrants,134,39,0.7005208333333334,0.20572916666666666,0.612196098890791,-0.10051274490379375,-0.005018844732459009,1.4599177608019465,-0.1641839029779968,-0.008198099827085496,0.5806583603712846
four-quadrants,135,39,0.7057291666666666,0.20572916666666666,0.6197729215597834,-0.09307688404211245,-0.005147928087319515,1.4837356463035007,-0.1501790104154046,-0.00830615199251319,0.5906900677591737
four-quadrants,136,39,0.7109375,0.20572916666666666,0.6272850106447517,-0.08557416137600612,-0.00527422246208399,1.5075744980875125,-0.13641990470655302,-0.008408016089309878,0.6006861262974895
four-quadrants,137,39,0.7161458333333334,0.20572916666666666,0.6346884954663898,-0.07805382991155475,-0.005397015756822676,1.5312881607102233,-0.12297974592118335,-0.008503408830274721,0.610586277643661
four-quadrants,138,39,0.7213541666666666,0.20572916666666666,0.6419360820117577,-0.07057147519257613,-0.0055155736501178955,1.5547142726878274,-0.1099353614325788,-0.008592091650048225,0.6203245708858449
four-quadrants,139,39,0.7265625,0.20572916666666666,0.648977267732493,-0.063188884045197,-0.005629149339798249,1.5776746833045106,-0.09736686812771896,-0.008673877529587943,0.6298296072634172
four-quadrants,140,39,0.7317708333333334,0.20572916666666666,0.6557589307684191,-0.05597342601395692,-0.005736997707078812,1.5999772645871815,-0.08535671172387571,-0.008748638314931055,0.6390253261335879
four-quadrants,141,39,0.7369791666666666,0.20572916666666666,0.6622264066906943,-0.04899678108070547,-0.005838394854983118,1.6214195822017916,-0.0739879602892223,-0.008816312360841953,0.6478325038795915
four-quadrants,142,39,0.7421875,0.20572916666666666,0.6683251475135227,-0.04233286499334491,-0.005932663636460494,1.6417948343454773,-0.06334172094352976,-0.00887691217146734,0.6561711136871525
four-quadrants,143,39,0.7473958333333334,0.20572916666666666,0.674003004511667,-0.03605486915515378,-0.006019205057130609,1.6609002776165982,-0.05349363268977783,-0.008930531491460758,0.6639636189211233
four-quadrants,144,39,0.7526041666666666,0.20572916666666666,0.6792130795665119,-0.03023145937414105,-0.006097534242720617,1.6785479951789888,-0.04450953652635106,-0.008977351034836066,0.6711391324814752
four-quadrants,145,39,0.7578125,0.20572916666666666,0.6839169518337326,-0.024922365719711112,-0.006167318072255523,1.6945773297057822,-0.036440631648168305,-0.009017641770275734,0.6776381715995026
four-quadrants,146,39,0.7630208333333334,0.20572916666666666,0.6880879292368648,-0.02017381634781037,-0.006228409889438598,1.7088676816665753,-0.029318660436587624,-0.009051764498101744,0.6834175031924845
four-quadrants,147,39,0.7682291666666666,0.20572916666666666,0.6917138416046643,-0.016014461606642726,-0.006280875453119347,1.721349832132198,-0.023151859401124263,-0.0090801644774792,0.6884543736637436
four-quadrants,148,39,0.7734375,0.20572916666666666,0.6947988417258307,-0.01245252044929686,-0.0063250041312056604,1.7320137157448912,-0.01792248302885147,-0.009103360212136799,0.6927493345224828
four-quadrants,149,39,0.7786458333333334,0.20572916666666666,0.6973637609420391,-0.009474788890543024,-0.0063613007837271555,1.7409108412559369,-0.013586580521109864,-0.009121926231345811,0.6963269850426416
four-quadrants,150,39,0.7838541666666666,0.20572916666666666,0.6994447884878386,-0.0070478606894257695,-0.006390456836702194,1.74815038708215,-0.01007636457576996,-0.009136470729187949,0.6992342742257359
four-quadrants,151,39,0.7890625,0.20572916666666666,0.7010905643281651,-0.005121481940679167,-0.0064133030666357555,1.7538892215693986,-0.0073050219205088515,-0.009147610013524344,0.7015364728411206
four-quadrants,152,39,0.7942708333333334,0.20572916666666666,0.7023581018124079,-0.003633519193408119,-0.006430750419546164,1.7583173564388606,-0.005173314273775676,-0.009155942535512671,0.7033114071919425
four-quadrants,153,39,0.7994791666666666,0.20572916666666666,0.7033081852004252,-0.002515707552295212,-0.006443727545441564,1.7616412327333697,-0.0035769632790187116,-0.00916202552598654,0.7046428858553901
four-quadrants,154,39,0.8046875,0.20572916666666666,0.7040009479657585,-0.0016992566190609706,-0.006453123901920616,1.7640674886950642,-0.00241371353827157,-0.009166356835977564,0.7056143448470061
four-quadrants,155,39,0.8098958333333334,0.20572916666666666,0.7044922240908361,-0.001119536477796282,-0.00645974534421369,1.7657894428626095,-0.0015891395809812811,-0.009169363583182403,0.7063035749743549
four-quadrants,156,39,0.8151041666666666,0.20572916666666666,0.7048310305456146,-0.000719369233525165,-0.006464285868812067,1.7669776527264347,-0.0010206265081267724,-0.009171397950240667,0.7067790569414787
four-quadrants,157,39,0.8203125,0.20572916666666666,0.7050582698469583,-0.0004507999494106214,-0.006467315717406383,1.7677749048191365,-0.0006393797061744601,-0.009172739323815314,0.7070980396809468
four-quadrants,158,39,0.8255208333333334,0.20572916666666666,0.7052065151760089,-0.0002755117371235223,-0.006469283318323522,1.7682951509320683,-0.00039068234792861886,-0.009173601177959746,0.707306169520299
four-quadrants,159,39,0.8307291666666666,0.20572916666666666,0.7053006023552953,-0.00016422574928525238,-0.006470527030942826,1.768625394588377,-0.0002328450432862719,-0.009174140798029968,0.7074382778823166
four-quadrants,160,39,0.8359375,0.20572916666666666,0.7053587099668607,-0.00009548105811109545,-0.006471292365751188,1.7688293738342233,-0.0001353652499953979,-0.009174470059432914,0.7075198728131148
four-quadrants,161,39,0.8411458333333334,0.20572916666666666,0.7053936398407549,-0.0000541505767295114,-0.006471750951568295,1.768951999268512,-0.0000767664658016141,-0.00917466586887474,0.7075689236455017
four-quadrants,162,39,0.8463541666666666,0.20572916666666666,0.705414082234176,-0.00002995960747626672,-0.006472018571857042,1.7690237677742984,-0.00004247095178675642,-0.009174779374064903,0.7075976309867364
four-quadrants,163,39,0.8515625,0.20572916666666666,0.7054257327072456,-0.000016171630634767803,-0.006472170709486756,1.7690646709253013,-0.000022924639526127255,-0.009174843515628783,0.7076139920652816
four-quadrants,164,39,0.8567708333333334,0.20572916666666666,0.7054322001620902,-0.000008517116368559996,-0.006472254976848349,1.7690873775712428,-0.000012073614397815951,-0.009174878854922118,0.7076230745768646
four-quadrants,165,39,0.8619791666666666,0.20572916666666666,0.705435697965643,-0.000004377104827956821,-0.006472300461816655,1.7690996581429073,-0.000006204824678676808,-0.009174897840415041,0.7076279867126252
four-quadrants,166,39,0.8671875,0.20572916666666666,0.7054375413518253,-0.000002195174634762671,-0.006472324391490291,1.7691061301868776,-0.0000031117916273013652,-0.009174907787140757,0.7076305754774928
four-quadrants,167,39,0.8723958333333334,0.20572916666666666,0.7054384881891558,-0.0000010744061748585829,-0.0064723366640309825,1.7691094544971115,-0.0000015230331103943003,-0.009174912869646962,0.7076319051735263
four-quadrants,168,39,0.8776041666666666,0.20572916666666666,0.7054389622613008,-5.132299179019683e-7,-0.006472342800567877,1.7691111189486297,-7.275327070917632e-7,-0.009174915402773662,0.7076325709398467
four-quadrants,169,39,0.8828125,0.20572916666666666,0.7054391936746484,-2.392893670598891e-7,-0.006472345792555694,1.769111931433689,-3.3920622671023633e-7,-0.00917491663433258,0.7076328959268443
four-quadrants,170,39,0.8880208333333334,0.20572916666666666,0.7054393038198377,-1.0889899058201168e-7,-0.006472347215194669,1.7691123181501314,-1.5437046106212338e-7,-0.009174917218459441,0.7076330506100675
four-quadrants,171,39,0.8932291666666666,0.20572916666666666,0.7054393549441947,-4.837617229036911e-8,-0.006472347874935518,1.7691124976462327,-6.857594767192428e-8,-0.009174917488757806,0.7076331224069503
four-quadrants,172,39,0.8984375,0.20572916666666666,0.7054393780872975,-2.0977882661914786e-8,-0.006472348173361245,1.7691125789009843,-2.973732869689448e-8,-0.009174917610794754,0.7076331549081458
four-quadrants,173,39,0.9036458333333334,0.20572916666666666,0.7054393883058035,-8.880281762282455e-9,-0.006472348305040992,1.7691126147778582,-1.2588298739044762e-8,-0.009174917664556703,0.7076331692585843
four-quadrants,174,39,0.9088541666666666,0.20572916666666666,0.7054393927068997,-3.6697490355018422e-9,-0.006472348361723907,1.769112630229977,-5.202075576500407e-9,-0.009174917687667435,0.7076331754392978
four-quadrants,175,39,0.9140625,0.20572916666666666,0.7054393945560512,-1.4804619307384824e-9,-0.0064723483855285615,1.7691126367222934,-2.0986380150631797e-9,-0.009174917697361876,0.7076331780361682
four-quadrants,176,39,0.9192708333333334,0.20572916666666666,0.7054393953140147,-5.83060025843295e-10,-0.006472348395282291,1.769112639383481,-8.26520364068632e-10,-0.009174917701330292,0.7076331791006203
four-quadrants,177,39,0.9244791666666666,0.20572916666666666,0.7054393956171311,-2.2417408430666314e-10,-0.006472348399181688,1.769112640447714,-3.1777936658974314e-10,-0.009174917702915586,0.7076331795263042
four-quadrants,178,39,0.9296875,0.20572916666666666,0.7054393957354009,-8.414180601287092e-11,-0.006472348400702814,1.7691126408629558,-1.1927574008700694e-10,-0.009174917703533654,0.7076331796923974
four-quadrants,179,39,0.9348958333333334,0.20572916666666666,0.705439395780426,-3.083100093273539e-11,-0.006472348401281801,1.7691126410210372,-4.370467699585607e-11,-0.009174917703768808,0.7076331797556286
four-quadrants,180,39,0.9401041666666666,0.20572916666666666,0.7054393957971506,-1.1028219581018658e-11,-0.006472348401496836,1.7691126410797569,-1.5633121210301427e-11,-0.009174917703856112,0.7076331797791159
four-quadrants,181,39,0.9453125,0.20572916666666666,0.7054393958032122,-3.850808423077721e-12,-0.006472348401574739,1.7691126411010392,-5.458737413854235e-12,-0.009174917703887706,0.7076331797876286
four-quadrants,182,39,0.9505208333333334,0.20572916666666666,0.705439395805356,-1.3125028501769988e-12,-0.0064723484016023115,1.7691126411085656,-1.8605465727904187e-12,-0.00917491770389891,0.7076331797906392
four-quadrants,183,39,0.9557291666666666,0.20572916666666666,0.7054393958060955,-4.3667222912060115e-13,-0.006472348401611791,1.7691126411111626,-6.190074324125633e-13,-0.00917491770390273,0.707633179791678
four-quadrants,184,39,0.9609375,0.20572916666666666,0.7054393958063445,-1.4179390974534273e-13,-0.0064723484016150305,1.7691126411120368,-2.0100083804260295e-13,-0.009174917703904084,0.7076331797920276
four-quadrants,185,39,0.9661458333333334,0.20572916666666666,0.7054393958064265,-4.494663042630879e-14,-0.006472348401616093,1.7691126411123241,-6.371437531487426e-14,-0.009174917703904524,0.7076331797921425
four-quadrants,186,39,0.9713541666666666,0.20572916666666666,0.7054393958064525,-1.3917758789377505e-14,-0.006472348401616449,1.769112641112416,-1.9729205474081637e-14,-0.00917491770390469,0.7076331797921793
four-quadrants,187,39,0.9765625,0.20572916666666666,0.7054393958064608,-4.219485810275682e-15,-0.006472348401616547,1.769112641112445,-5.981358335469698e-15,-0.00917491770390472,0.7076331797921909
four-quadrants,188,39,0.9817708333333334,0.20572916666666666,0.7054393958064632,-1.2212137842569728e-15,-0.006472348401616605,1.7691126411124538,-1.7311391900091896e-15,-0.009174917703904772,0.7076331797921944
four-quadrants,189,39,0.9869791666666666,0.20572916666666666,0.7054393958064639,-3.882038256319802e-16,-0.00647234840161664,1.7691126411124563,-5.503007458042268e-16,-0.009174917703904814,0.7076331797921953
four-quadrants,190,39,0.9921875,0.20572916666666666,0.7054393958064641,-1.20055215972549e-16,-0.006472348401616611,1.769112641112457,-1.7018501757376465e-16,-0.009174917703904769,0.7076331797921956
four-quadrants,191,39,0.9973958333333334,0.20572916666666666,0.7054393958064642,-2.3883528557833516e-17,-0.006472348401616634,1.7691126411124574,-3.385624434899849e-17,-0.0091749177039048,0.7076331797921958
four-quadrants,0,40,0.0026041666666666665,0.2109375,0.25522212601883504,-6.590976733696857e-17,-0.006271303055001932,0.6434676904401975,-2.582447233908886e-16,-0.024571941127624328,0.2573562565581868
four-quadrants,1,40,0.0078125,0.2109375,0.2552221260188352,-2.22843203184347e-16,-0.006271303055001933,0.6434676904401979,-8.731343424664574e-16,-0.024571941127624317,0.257356256558187
four-quadrants,2,40,0.013020833333333334,0.2109375,0.25522212601883565,-7.452735023731097e-16,-0.006271303055001957,0.6434676904401997,-2.920097540125137e-15,-0.024571941127624366,0.25735625655818767
four-quadrants,3,40,0.018229166666666668,0.2109375,0.25522212601883726,-2.6810806436405935e-15,-0.00627130305500201,0.6434676904402052,-1.0504891113722288e-14,-0.024571941127624418,0.2573562565581899
four-quadrants,4,40,0.0234375,0.2109375,0.25522212601884287,-9.31190255072315e-15,-0.006271303055002218,0.643467690440225,-3.648548304168448e-14,-0.024571941127624695,0.2573562565581978
four-quadrants,5,40,0.028645833333333332,0.2109375,0.25522212601886163,-3.1612225061434494e-14,-0.006271303055002853,0.6434676904402915,-1.23861616367455e-13,-0.024571941127625375,0.2573562565582244
four-quadrants,6,40,0.033854166666666664,0.2109375,0.25522212601892336,-1.0476408347735782e-13,-0.006271303055004998,0.6434676904405092,-4.104819794095365e-13,-0.02457194112762784,0.2573562565583115
four-quadrants,7,40,0.0390625,0.2109375,0.2552221260191212,-3.3928626503762874e-13,-0.006271303055011832,0.6434676904412071,-1.3293763762950923e-12,-0.024571941127635565,0.2573562565585906
four-quadrants,8,40,0.044270833333333336,0.2109375,0.2552221260197406,-1.0737745193378703e-12,-0.006271303055033213,0.6434676904433936,-4.2072156363700905e-12,-0.02457194112765971,0.25735625655946504
four-quadrants,9,40,0.049479166666666664,0.2109375,0.25522212602163674,-3.3221894948879e-12,-0.006271303055098747,0.6434676904500871,-1.3016855343514605e-11,-0.024571941127733928,0.25735625656214206
four-quadrants,10,40,0.0546875,0.2109375,0.25522212602731076,-1.0049820532353144e-11,-0.0062713030552946775,0.6434676904701156,-3.9376760505778934e-11,-0.024571941127955337,0.2573562565701522
four-quadrants,11,40,0.059895833333333336,0.2109375,0.2552221260439093,-2.973002287739342e-11,-0.00627130305586779,0.6434676905287068,-1.164868553452868e-10,-0.024571941128602826,0.257356256593585
four-quadrants,12,40,0.06510416666666667,0.2109375,0.25522212609138933,-8.60229513835412e-11,-0.006271303057507028,0.6434676906963055,-3.370513078193632e-10,-0.0245719411304544,0.2573562566606142
four-quadrants,13,40,0.0703125,0.2109375,0.25522212622421725,-2.435002612078852e-10,-0.006271303062092499,0.6434676911651726,-9.5407190908662e-10,-0.024571941135632755,0.25735625684813196
four-quadrants,14,40,0.07552083333333333,0.2109375,0.255222126587712,-6.744344596471514e-10,-0.006271303074640678,0.6434676924482664,-2.64253914291937e-9,-0.024571941149802403,0.25735625736129003
four-quadrants,15,40,0.08072916666666667,0.2109375,0.25522212756097895,-1.828229334522685e-9,-0.006271303108239206,0.6434676958837847,-7.163286945352633e-9,-0.024571941187743744,0.25735625873528467
four-quadrants,16,40,0.0859375,0.2109375,0.2552221301113017,-4.851486416870738e-9,-0.0062713031962848085,0.6434677048861248,-1.900887832397221e-8,-0.024571941287183482,0.2573562623356633
four-quadrants,17,40,0.09114583333333333,0.2109375,0.2552221366531665,-1.2606174509927115e-8,-0.0062713034221548595,0.6434677279781403,-4.9392951078762595e-8,-0.02457194154234839,0.2573562715710393
four-quadrants,18,40,0.09635416666666667,0.2109375,0.25522215308464563,-3.2083162097367584e-8,-0.0062713039895686325,0.643467785979338,-1.2570680761684136e-7,-0.024571942183595343,0.2573562947679249
four-quadrants,19,40,0.1015625,0.2109375,0.2552221935104856,-7.999977540112209e-8,-0.0062713053858450656,0.6434679286778485,-3.1345148437428255e-7,-0.024571943762357072,0.2573563518384829
four-quadrants,20,40,0.10677083333333333,0.2109375,0.2552222909651383,-1.9550755423922492e-7,-0.006271308752734159,0.6434682726815902,-7.660285216463712e-7,-0.024571947571737682,0.2573564894186305
four-quadrants,21,40,0.11197916666666667,0.2109375,0.25522252125681505,-4.684482853138495e-7,-0.0062713167114912104,0.6434690855856426,-0.0000018354504257971741,-0.024571956583646325,0.2573568145296937
four-quadrants,22,40,0.1171875,0.2109375,0.2552230549309488,-0.0000011009300571656854,-0.006271335162230917,0.6434709694005375,-0.000004313599558878192,-0.024571977496028487,0.25735756793796993
four-quadrants,23,40,0.12239583333333333,0.2109375,0.2552242683394986,-0.0000025389399991298378,-0.006271377133255295,0.6434752526304571,-0.000009947878450777052,-0.02457202512150266,0.2573592809598385
four-quadrants,24,40,0.12760416666666666,0.2109375,0.25522697667718536,-0.00000574848758813544,-0.006271470866053152,0.6434848129428273,-0.00002252304071840418,-0.02457213162848924,0.2573631044697113
four-quadrants,25,40,0.1328125,0.2109375,0.2552329143295122,-0.000012784866602318509,-0.006271676503883313,0.6435057731045886,-0.000050090979197976483,-0.02457236567767439,0.257371487128061
four-quadrants,26,40,0.13802083333333334,0.2109375,0.2552457083603756,-0.000027946675690235327,-0.006272119978438583,0.64355093890322,-0.00010948930687123661,-0.024572871445043536,0.25738955014973197
four-quadrants,27,40,0.14322916666666666,0.2109375,0.25527281920063355,-0.00006007799839905401,-0.0062730607542373,0.6436466565636098,-0.0002353481995740223,-0.024573947096603894,0.25742782902497247
four-quadrants,28,40,0.1484375,0.2109375,0.25532934523361384,-0.00012708854450663789,-0.006275025213938017,0.643846271831472,-0.0004977435883460951,-0.024576200625105103,0.2575076528253701
four-quadrants,29,40,0.15364583333333334,0.2109375,0.2554453428215375,-0.00026467853263217265,-0.006279065098976442,0.6442560876275623,-0.0010361454615247605,-0.02458085565240938,0.25767151124336685
four-quadrants,30,40,0.15885416666666666,0.2109375,0.25567957048708617,-0.0005428307763512682,-0.006287248508540844,0.6450843437508295,-0.002123090144891672,-0.024590343673384727,0.25800258588428043
four-quadrants,31,40,0.1640625,0.2109375,0.25614434145665155,-0.001096045444547789,-0.006303566037840756,0.6467306821854636,-0.004279014864489121,-0.02460942920695961,0.25866030944280366
four-quadrants,32,40,0.16927083333333334,0.2109375,0.2570475346187133,-0.00217592881404361,-0.006335520177878972,0.6499405836002283,-0.008465083383395345,-0.02464727073642876,0.2599413189001058
four-quadrants,33,40,0.17447916666666666,0.2109375,0.25875448195474343,-0.004233668892135913,-0.006396645155085802,0.6560436898498996,-0.016361721969617472,-0.024720905727942465,0.26237199574492415
four-quadrants,34,40,0.1796875,0.2109375,0.26185211080207216,-0.008021658844403914,-0.006509671841418324,0.6672357848907234,-0.030634310412213164,-0.02486010833167899,0.26681280012944103
four-quadrants,35,40,0.18489583333333334,0.2109375,0.26714149228119277,-0.014639745211870385,-0.006708184365201663,0.6866727549054158,-0.05480146527167187,-0.025110978859624836,0.2744749562492472
four-quadrants,36,40,0.19010416666666666,0.2109375,0.27541195542425106,-0.025334746700365385,-0.0070313400812292174,0.717825150565503,-0.0919885509739007,-0.025530264546424555,0.2866280565040718
four-quadrants,37,40,0.1953125,0.2109375,0.2869187456912414,-0.04085015720564272,-0.007506354767449364,0.7625848207823499,-0.14237535127663753,-0.02616195309708726,0.30383144103629695
four-quadrants,38,40,0.20052083333333334,0.2109375,0.3008728803279249,-0.06055676167730192,-0.008125750597774217,0.8189056737766872,-0.20127025610051788,-0.027007254987281886,0.3250807236807218
four-quadrants,39,40,0.20572916666666666,0.2109375,0.3155452961767748,-0.08222758613791772,-0.008841532473541334,0.8803849712292379,-0.2605888509009882,-0.02801985192195079,0.34781892236875245
four-quadrants,40,40,0.2109375,0.2109375,0.3290599291473627,-0.10296351549843726,-0.009586641151294376,0.9389617387749754,-0.3129020168612726,-0.029133420092001528,0.36908533884868616
four-quadrants,41,40,0.21614583333333334,0.2109375,0.34018476181155377,-0.12051967182750556,-0.010304676667167922,0.9885268844391043,-0.35427710278883023,-0.03029141167962198,0.38680885310218976
four-quadrants,42,40,0.22135416666666666,0.2109375,0.3485629768274819,-0.13396536968639622,-0.010965109729382937,1.0266237506235023,-0.38433619917327355,-0.03145804476764616,0.4002829638656287
four-quadrants,43,40,0.2265625,0.2109375,0.3544698559722314,-0.14349134944558176,-0.011560920322103447,1.0538535161215394,-0.40480550610436855,-0.032614678307114245,0.4098487776423844
four-quadrants,44,40,0.23177083333333334,0.2109375,0.3584509346770796,-0.14985941846373058,-0.012098539074045931,1.0723534341339496,-0.41807512260704677,-0.03375228770137043,0.41632920402965223
four-quadrants,45,40,0.23697916666666666,0.2109375,0.3610646981864462,-0.153941251320349,-0.01258876425411461,1.0845399616149258,-0.4263536482341372,-0.03486567453795784,0.4206015186716748
four-quadrants,46,40,0.2421875,0.2109375,0.3627662009508489,-0.15648128494112462,-0.01304157196062813,1.0924674861984223,-0.43135574519062275,-0.03595035018820601,0.42339340440873807
four-quadrants,47,40,0.24739583333333334,0.2109375,0.3638839130252064,-0.15803035724319914,-0.013464173652931708,1.0976520024327379,-0.434287836275555,-0.037001288518074826,0.42523503023569686
four-quadrants,48,40,0.2526041666666667,0.2109375,0.36463794925876775,-0.15896300302371194,-0.013860851250221575,1.1011216108395887,-0.43594750175304103,-0.03801264042428324,0.426483362017056
four-quadrants,49,40,0.2578125,0.2109375,0.3651686343938399,-0.15952023633156145,-0.014233483680402165,1.1035354622851226,-0.43683991807334815,-0.038977837469609006,0.4273662654373207
four-quadrants,50,40,0.2630208333333333,0.2109375,0.3655622443253705,-0.15985118595255368,-0.014582206116680122,1.1052988043964949,-0.4372748784479979,-0.039889803564345,0.4280234039096579
four-quadrants,51,40,0.2682291666666667,0.2109375,0.3658704065375602,-0.16004535802294306,-0.014905984842475692,1.1066519091015643,-0.43743728698241363,-0.040741160192592524,0.42853734477582955
four-quadrants,52,40,0.2734375,0.2109375,0.3661235228951229,-0.16015516543383077,-0.015203055373659954,1.107732046477132,-0.43743478749303866,-0.04152438841799004,0.4289550709240656
four-quadrants,53,40,0.2786458333333333,0.2109375,0.3663396421099534,-0.16021077538195386,-0.015471234990518489,1.1086142029103088,-0.4373285251337012,-0.04223194329014206,0.4293020566787106
four-quadrants,54,40,0.2838541666666667,0.2109375,0.3665301873621654,-0.16022954954515145,-0.015708128424898167,1.109336789140866,-0.4371523958184377,-0.042856302063265246,0.4295911309041069
four-quadrants,55,40,0.2890625,0.2109375,0.36670365375527464,-0.16022191774714012,-0.015911278997908992,1.1099174604154554,-0.43692479228490777,-0.04339002034740464,0.4298279203960559
four-quadrants,56,40,0.2942708333333333,0.2109375,0.36686802844606675,-0.16019497472258,-0.016078267339555984,1.1103625731216185,-0.43665558811737737,-0.04382575229479189,0.4300140946361095
four-quadrants,57,40,0.2994791666666667,0.2109375,0.36703243287543924,-0.16015468186386295,-0.016206767470084246,1.110672690861136,-0.4363502173613498,-0.04415622712989067,0.4301492443548174
four-quadrants,58,40,0.3046875,0.2109375,0.36720831458344855,-0.16010724244447508,-0.016294592340260768,1.1108457765654947,-0.4360120293738352,-0.04437424669630622,0.43023196183500056
four-quadrants,59,40,0.3098958333333333,0.2109375,0.36741035305320224,-0.16005998259214155,-0.01633972781521324,1.1108790098984989,-0.43564363731733036,-0.0444726929424528,0.4302604470187439
